154, 280, 0.164706, 0.172549, 0.160784, 0.168863, -0.000891, -0.005322, 0.277778, 0.068182, 0.172549, 0
198, 209, 0.458824, 0.266667, 0.141176, 0.309801, 0.154867, 0.001561, 0.065844, 0.692308, 0.458824, 1
243, 171, 0.780392, 0.423529, 0.207843, 0.505616, 0.282026, 0.008308, 0.062785, 0.733668, 0.780392, 1
232, 154, 0.968627, 0.607843, 0.407843, 0.692890, 0.279319, 0.014022, 0.059441, 0.578947, 0.968627, 1
162, 156, 1.000000, 0.654902, 0.474510, 0.737496, 0.263666, 0.016811, 0.057214, 0.525490, 1.000000, 1
179, 92, 0.949020, 0.760784, 0.603922, 0.799169, 0.162618, -0.009038, 0.075758, 0.363636, 0.949020, 1
199, 77, 0.960784, 0.705882, 0.556863, 0.765090, 0.199826, 0.007504, 0.061489, 0.420408, 0.960784, 1
199, 106, 0.941176, 0.556863, 0.372549, 0.650732, 0.288298, 0.023884, 0.054023, 0.604167, 0.941176, 1
199, 139, 0.992157, 0.607843, 0.360784, 0.694558, 0.308474, 0.004344, 0.065217, 0.636364, 0.992157, 1
199, 156, 0.992157, 0.780392, 0.596078, 0.822681, 0.185468, -0.012610, 0.077558, 0.399209, 0.992157, 1
215, 203, 0.615686, 0.333333, 0.176471, 0.399853, 0.218707, 0.010868, 0.059524, 0.713376, 0.615686, 1
247, 188, 0.596078, 0.352941, 0.168627, 0.404608, 0.204164, -0.005975, 0.071865, 0.717105, 0.596078, 1
267, 133, 0.921569, 0.533333, 0.317647, 0.624798, 0.300723, 0.014943, 0.059524, 0.655319, 0.921569, 1
230, 82, 0.827451, 0.423529, 0.196078, 0.518342, 0.313854, 0.014597, 0.060041, 0.763033, 0.827451, 1
182, 154, 0.996078, 0.509804, 0.258824, 0.626552, 0.370498, 0.024687, 0.056738, 0.740157, 0.996078, 1
173, 149, 0.984314, 0.737255, 0.568627, 0.791883, 0.201457, -0.000261, 0.067610, 0.422311, 0.984314, 1
150, 110, 0.827451, 0.439216, 0.184314, 0.526209, 0.313333, 0.002731, 0.066057, 0.777251, 0.827451, 1
149, 83, 0.909804, 0.478431, 0.247059, 0.581003, 0.331474, 0.019182, 0.058185, 0.728448, 0.909804, 1
161, 68, 0.925490, 0.498039, 0.243137, 0.596756, 0.336703, 0.011025, 0.062261, 0.737288, 0.925490, 1
131, 133, 0.811765, 0.294118, 0.039216, 0.419797, 0.390455, 0.030101, 0.054992, 0.951691, 0.811765, 1
154, 166, 0.886275, 0.466667, 0.254902, 0.567957, 0.318158, 0.022800, 0.055901, 0.712389, 0.886275, 1
156, 184, 0.792157, 0.454902, 0.215686, 0.528444, 0.277907, -0.003166, 0.069161, 0.727723, 0.792157, 1
164, 203, 0.584314, 0.384314, 0.215686, 0.424874, 0.173413, -0.010213, 0.076241, 0.630872, 0.584314, 1
183, 217, 0.862745, 0.556863, 0.376471, 0.627734, 0.240296, 0.008517, 0.061828, 0.563636, 0.862745, 1
200, 222, 0.870588, 0.627451, 0.427451, 0.677329, 0.209208, -0.010860, 0.075221, 0.509009, 0.870588, 1
229, 211, 0.694118, 0.447059, 0.317647, 0.506158, 0.188847, 0.011952, 0.057292, 0.542373, 0.694118, 1
245, 155, 0.792157, 0.458824, 0.207843, 0.529852, 0.279353, -0.007660, 0.071588, 0.737624, 0.792157, 1
206, 89, 1.000000, 0.733333, 0.580392, 0.795611, 0.208098, 0.008771, 0.060748, 0.419608, 1.000000, 1
214, 59, 0.949020, 0.533333, 0.305882, 0.631663, 0.320865, 0.017085, 0.058943, 0.677686, 0.949020, 1
179, 69, 0.976471, 0.698039, 0.525490, 0.761598, 0.221414, 0.005153, 0.063768, 0.461847, 0.976471, 1
162, 84, 0.933333, 0.533333, 0.290196, 0.625185, 0.316561, 0.008883, 0.063008, 0.689076, 0.933333, 1
157, 93, 0.874510, 0.490196, 0.243137, 0.576911, 0.308474, 0.004344, 0.065217, 0.721973, 0.874510, 1
216, 217, 0.890196, 0.611765, 0.431373, 0.674429, 0.223936, 0.002711, 0.065527, 0.515419, 0.890196, 1
239, 198, 0.533333, 0.341176, 0.180392, 0.380286, 0.166216, -0.009430, 0.075926, 0.661765, 0.533333, 1
247, 142, 0.874510, 0.474510, 0.180392, 0.560549, 0.332954, -0.006993, 0.070621, 0.793722, 0.874510, 1
259, 130, 0.772549, 0.423529, 0.109804, 0.492093, 0.308877, -0.023882, 0.078895, 0.857868, 0.772549, 1
246, 100, 0.698039, 0.400000, 0.062745, 0.450641, 0.286062, -0.041991, 0.088477, 0.910112, 0.698039, 1
217, 67, 0.917647, 0.549020, 0.337255, 0.635070, 0.287776, 0.012017, 0.060811, 0.632479, 0.917647, 1
350, 427, 0.752941, 0.486275, 0.411765, 0.557495, 0.182878, 0.033196, 0.036398, 0.453125, 0.752941, 1
365, 418, 0.960784, 0.615686, 0.474510, 0.702751, 0.251056, 0.029023, 0.048387, 0.506122, 0.960784, 1
378, 432, 0.729412, 0.533333, 0.443137, 0.581664, 0.145855, 0.013382, 0.052511, 0.392473, 0.729412, 1
366, 443, 0.819608, 0.564706, 0.439216, 0.626597, 0.192260, 0.014832, 0.054983, 0.464115, 0.819608, 1
332, 442, 0.835294, 0.556863, 0.447059, 0.627576, 0.201238, 0.024693, 0.047138, 0.464789, 0.835294, 1
342, 407, 0.749020, 0.513725, 0.419608, 0.573332, 0.170487, 0.020455, 0.047619, 0.439791, 0.749020, 1
103, 470, 0.709804, 0.415686, 0.294118, 0.489747, 0.214369, 0.024347, 0.048742, 0.585635, 0.709804, 1
106, 454, 0.505882, 0.372549, 0.235294, 0.396757, 0.123595, -0.014543, 0.084541, 0.534884, 0.505882, 1
113, 480, 0.737255, 0.439216, 0.298039, 0.512213, 0.223011, 0.019070, 0.053571, 0.595745, 0.737255, 1
112, 493, 0.756863, 0.458824, 0.317647, 0.531821, 0.223011, 0.019070, 0.053571, 0.580311, 0.756863, 1
155, 480, 0.811765, 0.505882, 0.364706, 0.581225, 0.227686, 0.020729, 0.052632, 0.550725, 0.811765, 1
118, 455, 0.513725, 0.317647, 0.172549, 0.359718, 0.163509, -0.003715, 0.070881, 0.664122, 0.513725, 1
85, 473, 0.686275, 0.450980, 0.349020, 0.509693, 0.173009, 0.018012, 0.050388, 0.491429, 0.686275, 1
88, 457, 0.505882, 0.325490, 0.223529, 0.367790, 0.140290, 0.006401, 0.060185, 0.558140, 0.505882, 1
122, 466, 0.627451, 0.400000, 0.254902, 0.451449, 0.182206, 0.002920, 0.064912, 0.593750, 0.627451, 1
95, 488, 0.615686, 0.396078, 0.305882, 0.451443, 0.159878, 0.018358, 0.048523, 0.503185, 0.615686, 1
152, 489, 0.823529, 0.513725, 0.392157, 0.592476, 0.223718, 0.027665, 0.046970, 0.523810, 0.823529, 1
153, 467, 0.839216, 0.541176, 0.478431, 0.623117, 0.197791, 0.043495, 0.028986, 0.429907, 0.839216, 1
113, 468, 0.654902, 0.400000, 0.282353, 0.462785, 0.189738, 0.017274, 0.052632, 0.568862, 0.654902, 1
355, 451, 0.556863, 0.427451, 0.352941, 0.457641, 0.101082, 0.004167, 0.060897, 0.366197, 0.556863, 1
319, 433, 0.619608, 0.443137, 0.352941, 0.485606, 0.134170, 0.009235, 0.056373, 0.430380, 0.619608, 1
333, 417, 0.650980, 0.509804, 0.454902, 0.545747, 0.101788, 0.012761, 0.046667, 0.301205, 0.650980, 1
373, 450, 0.619608, 0.439216, 0.349020, 0.482857, 0.136507, 0.010064, 0.055556, 0.436709, 0.619608, 1
165, 171, 0.960784, 0.529412, 0.282353, 0.630195, 0.336518, 0.014297, 0.060694, 0.706122, 0.960784, 1
148, 146, 0.913725, 0.509804, 0.239216, 0.599698, 0.327725, 0.001164, 0.066860, 0.738197, 0.913725, 1
225, 169, 0.984314, 0.600000, 0.360784, 0.687610, 0.305952, 0.006786, 0.063941, 0.633466, 0.984314, 1
253, 166, 0.733333, 0.364706, 0.125490, 0.447626, 0.296603, 0.003469, 0.065591, 0.828877, 0.733333, 1
234, 62, 0.819608, 0.400000, 0.180392, 0.500396, 0.320680, 0.020357, 0.057260, 0.779904, 0.819608, 1
148, 60, 0.894118, 0.498039, 0.278431, 0.591401, 0.306658, 0.015381, 0.059448, 0.688596, 0.894118, 1
169, 39, 0.364706, 0.262745, 0.164706, 0.282046, 0.092288, -0.008966, 0.081699, 0.548387, 0.364706, 0
217, 42, 0.345098, 0.235294, 0.149020, 0.258281, 0.093179, -0.003644, 0.073333, 0.568182, 0.345098, 0
259, 67, 0.400000, 0.266667, 0.121569, 0.289981, 0.126117, -0.016986, 0.086854, 0.696078, 0.400000, 0
181, 48, 0.572549, 0.345098, 0.188235, 0.395206, 0.185989, -0.000744, 0.068027, 0.671233, 0.572549, 0
133, 74, 0.431373, 0.270588, 0.145098, 0.304344, 0.136171, -0.005074, 0.073059, 0.663636, 0.431373, 0
131, 92, 0.419608, 0.243137, 0.121569, 0.282029, 0.144258, -0.000535, 0.067982, 0.710280, 0.419608, 0
150, 44, 0.380392, 0.258824, 0.137255, 0.281303, 0.111540, -0.012147, 0.083333, 0.639175, 0.380392, 0
238, 38, 0.427451, 0.309804, 0.168627, 0.328876, 0.115508, -0.019082, 0.090909, 0.605505, 0.427451, 0
259, 82, 0.419608, 0.243137, 0.090196, 0.278452, 0.154346, -0.010305, 0.077381, 0.785047, 0.419608, 0
304, 163, 0.858824, 0.592157, 0.305882, 0.639232, 0.250972, -0.032750, 0.086288, 0.643836, 0.858824, 0
304, 132, 0.447059, 0.278431, 0.113725, 0.310060, 0.153455, -0.015627, 0.082353, 0.745614, 0.447059, 0
302, 94, 0.929412, 0.905882, 0.678431, 0.886982, 0.087161, -0.065855, 0.151042, 0.270042, 0.929412, 0
279, 83, 0.647059, 0.380392, 0.188235, 0.438199, 0.220708, -0.003441, 0.069801, 0.709091, 0.647059, 0
372, 104, 0.494118, 0.301961, 0.133333, 0.340176, 0.168738, -0.011872, 0.077899, 0.730159, 0.494118, 0
336, 123, 0.423529, 0.274510, 0.090196, 0.298042, 0.148075, -0.025881, 0.092157, 0.787037, 0.423529, 0
321, 171, 0.945098, 0.560784, 0.266667, 0.642134, 0.323606, -0.010311, 0.072254, 0.717842, 0.945098, 0
327, 208, 0.650980, 0.360784, 0.184314, 0.427413, 0.229686, 0.006420, 0.063025, 0.716867, 0.650980, 0
346, 223, 0.600000, 0.349020, 0.168627, 0.403478, 0.207577, -0.003095, 0.069697, 0.718954, 0.600000, 0
310, 229, 0.462745, 0.325490, 0.207843, 0.353106, 0.119627, -0.007608, 0.076923, 0.550847, 0.462745, 0
281, 213, 0.474510, 0.360784, 0.243137, 0.381367, 0.105604, -0.012584, 0.084746, 0.487603, 0.474510, 0
279, 182, 0.435294, 0.380392, 0.235294, 0.380260, 0.079376, -0.033574, 0.120915, 0.459459, 0.435294, 0
280, 158, 0.870588, 0.729412, 0.431373, 0.737632, 0.179970, -0.062955, 0.113095, 0.504505, 0.870588, 0
376, 178, 0.411765, 0.337255, 0.207843, 0.344773, 0.086017, -0.024542, 0.105769, 0.495238, 0.411765, 0
349, 166, 0.619608, 0.537255, 0.321569, 0.537280, 0.118433, -0.049750, 0.120614, 0.481013, 0.619608, 0
353, 125, 0.439216, 0.301961, 0.152941, 0.326000, 0.129715, -0.017378, 0.086758, 0.651786, 0.439216, 0
388, 246, 0.596078, 0.462745, 0.317647, 0.486059, 0.126117, -0.016986, 0.086854, 0.467105, 0.596078, 0
288, 266, 0.184314, 0.188235, 0.168627, 0.184827, 0.003968, -0.006936, 0.200000, 0.104167, 0.188235, 0
253, 276, 0.227451, 0.235294, 0.223529, 0.231608, -0.000891, -0.005322, 0.277778, 0.050000, 0.235294, 0
216, 275, 0.031373, 0.074510, 0.098039, 0.064297, -0.033274, -0.001796, 0.558824, 0.680000, 0.098039, 0
208, 308, 0.207843, 0.254902, 0.254902, 0.240834, -0.028045, -0.009953, 0.500000, 0.184615, 0.254902, 0
199, 333, 0.227451, 0.258824, 0.270588, 0.250787, -0.022479, -0.002972, 0.545455, 0.159420, 0.270588, 0
303, 332, 0.211765, 0.215686, 0.223529, 0.215408, -0.004859, 0.001613, 0.611111, 0.052632, 0.223529, 0
232, 362, 0.807843, 0.733333, 0.666667, 0.748006, 0.065841, -0.005002, 0.078704, 0.174757, 0.807843, 0
182, 365, 0.756863, 0.619608, 0.462745, 0.642753, 0.132237, -0.019820, 0.088889, 0.388601, 0.756863, 0
229, 313, 0.992157, 0.972549, 0.949020, 0.975728, 0.019251, -0.003180, 0.090909, 0.043478, 0.992157, 0
180, 311, 0.933333, 0.898039, 0.831373, 0.900989, 0.042471, -0.013296, 0.108974, 0.109244, 0.933333, 0
127, 352, 0.227451, 0.227451, 0.235294, 0.228345, -0.002522, 0.002442, 0.666667, 0.033333, 0.235294, 0
86, 320, 0.188235, 0.196078, 0.184314, 0.192392, -0.000891, -0.005322, 0.277778, 0.060000, 0.196078, 0
34, 337, 0.290196, 0.298039, 0.286275, 0.294353, -0.000891, -0.005322, 0.277778, 0.039474, 0.298039, 0
290, 381, 0.196078, 0.227451, 0.235294, 0.218967, -0.021218, -0.004193, 0.533333, 0.166667, 0.235294, 0
261, 397, 0.203922, 0.235294, 0.247059, 0.227257, -0.022479, -0.002972, 0.545455, 0.174603, 0.247059, 0
